"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"Single and multiple residential property owners: Demographic data and value of properties owned, inactive","46100038",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=4610003801",1;2;20;21;36,"ARCHIVED -  a cube publicly available but no longer being updated","Occasional","2018-01-01","2022-01-01","5",

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
"1","Geography",2,""
"2","Owner-occupied property type",4,""
"3","Number of residential properties owned",8,""
"4","Sex of property owner",,""
"5","Estimates",21,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
"1","Harcourt, Parish","[1308010]","1000","930","",,
"1","Hardwicke, Parish","[1309001]","1001","930","",,
"1","Hartland, Town","[1311012]","1002","930","",,
"1","Harvey, Parish","[1306004]","1003","930","",,
"1","Havelock, Parish","[1305028]","1004","930","",,
"1","Huskisson, Parish","[1308012]","1005","930","",,
"1","Inkerman, Parish","[1315024]","1006","930","",,
"1","Johnston, Parish","[1304014]","1007","930","",,
"1","Kars, Parish","[1305036]","1008","930","",,
"1","Kedgwick, Rural community","[1314020]","1009","930","",,
"1","Kent, Parish","[1311028]","1010","930","",,
"1","Lac Baker, Village","[1313037]","1011","930","",,
"1","Lac-Baker, Parish","[1313036]","1012","930","",,
"1","Lamèque, Town","[1315032]","1013","930","",,
"1","Le Goulet, Village","[1315030]","1014","930","",,
"1","Lorne, Parish","[1312011]","1015","930","",,
"1","Madawaska, Parish","[1313028]","1016","930","",,
"1","Maisonnette, Village","[1315040]","1017","930","",,
"1","McAdam, Parish","[1310007]","1018","930","",,
"1","McAdam, Village","[1310006]","1019","930","",,
"1","Meductic, Village","[1310013]","1020","930","",,
"1","Millville, Village","[1310025]","1021","930","",,
"1","Minto, Village","[1304022]","1022","930","",,
"1","Nackawic, Town","[1310054]","1023","930","",,
"1","Neguac, Village","[1309038]","1024","930","",,
"1","New Bandon, Parish","[1315016]","1025","930","",,
"1","North Lake, Parish","[1310008]","1026","930","",,
"1","Northampton, Parish","[1311008]","1027","930","",,
"1","Northfield, Parish","[1303018]","1028","930","",,
"1","Norton, Village","[1305018]","1029","930","",,
"1","Notre-Dame-de-Lourdes, Parish","[1313008]","1030","930","",,
"1","Oromocto, Town","[1303012]","1031","930","",,
"1","Paquetville, Parish","[1315019]","1032","930","",,
"1","Paquetville, Village","[1315020]","1033","930","",,
"1","Peel, Parish","[1311024]","1034","930","",,
"1","Pennfield, Parish","[1302011]","1035","930","",,
"1","Perth, Parish","[1312004]","1036","930","",,
"1","Perth-Andover, Village","[1312006]","1037","930","",,
"1","Petitcodiac, Village","[1307029]","1038","930","",,
"1","Plaster Rock, Village","[1312009]","1039","930","",,
"1","Port Elgin, Village","[1307002]","1040","930","",,
"1","Prince William, Parish","[1310016]","1041","930","",,
"1","Rexton, Village","[1308017]","1042","930","",,
"1","Richibucto, Parish","[1308016]","1043","930","",,
"1","Richibucto, Town","[1308018]","1044","930","",,
"1","Richmond, Parish","[1311001]","1045","930","",,
"1","Riverside-Albert, Village","[1306003]","1046","930","",,
"1","Rogersville, Parish","[1309016]","1047","930","",,
"1","Rogersville, Village","[1309017]","1048","930","",,
"1","Sackville, Parish","[1307008]","1049","930","",,
"1","Sackville, Town","[1307009]","1050","930","",,
"1","Saint Andrews, Parish","[1302024]","1051","930","",,
"1","Saint Andrews, Town","[1302026]","1052","930","",,
"1","Saint Croix, Parish","[1302028]","1053","930","",,
"1","Saint David, Parish","[1302042]","1054","930","",,
"1","Saint George, Parish","[1302016]","1055","930","",,
"1","Saint James, Parish","[1302039]","1056","930","",,
"1","Saint Mary, Parish","[1308006]","1057","930","",,
"1","Saint Patrick, Parish","[1302021]","1058","930","",,
"1","Saint Stephen, Parish","[1302034]","1059","930","",,
"1","Saint-André, Parish","[1313001]","1060","930","",,
"1","Saint-André, Rural community","[1313002]","1061","930","",,
"1","Saint-Antoine, Village","[1308007]","1062","930","",,
"1","Saint-Charles, Parish","[1308019]","1063","930","",,
"1","Saint-François de Madawaska, Village","[1313042]","1064","930","",,
"1","Saint-François, Parish","[1313041]","1065","930","",,
"1","Saint-Isidore, Parish","[1315021]","1066","930","",,
"1","Saint-Isidore, Village","[1315022]","1067","930","",,
"1","Saint-Louis de Kent, Village","[1308022]","1068","930","",,
"1","Saint-Louis, Parish","[1308021]","1069","930","",,
"1","Saint-Léolin, Village","[1315017]","1070","930","",,
"1","Saint-Léonard, Parish","[1313004]","1071","930","",,
"1","Saint-Léonard, Town","[1313006]","1072","930","",,
"1","Saint-Quentin, Parish","[1314021]","1073","930","",,
"1","Saint-Quentin, Town","[1314022]","1074","930","",,
"1","Sainte-Anne, Parish","[1313011]","1075","930","",,
"1","Sainte-Anne-de-Madawaska, Village","[1313012]","1076","930","",,
"1","Sainte-Marie-Saint-Raphaël, Village","[1315033]","1077","930","",,
"1","Salisbury, Parish","[1307024]","1078","930","",,
"1","Shediac, Parish","[1307016]","1079","930","",,
"1","Shediac, Town","[1307052]","1080","930","",,
"1","Sheffield, Parish","[1303014]","1081","930","",,
"1","Shippagan, Parish","[1315029]","1082","930","",,
"1","Shippagan, Town","[1315031]","1083","930","",,
"1","Simonds, Parish","[1311021]","1084","930","",,
"1","Southampton, Parish","[1310024]","1085","930","",,
"1","Springfield, Parish","[1305034]","1086","930","",,
"1","St. George, Town","[1302018]","1087","930","",,
"1","St. Stephen, Town","[1302037]","1088","930","",,
"1","Stanley, Parish","[1310036]","1089","930","",,
"1","Stanley, Village","[1310037]","1090","930","",,
"1","Studholm, Parish","[1305031]","1091","930","",,
"1","Sussex Corner, Village","[1305023]","1092","930","",,
"1","Sussex, Parish","[1305021]","1093","930","",,
"1","Sussex, Town","[1305022]","1094","930","",,
"1","Tracadie, Regional municipality","[1315002]","1095","930","",,
"1","Upper Miramichi, Rural community","[1309027]","1096","930","",,
"1","Wakefield, Parish","[1311014]","1097","930","",,
"1","Waterborough, Parish","[1304018]","1098","930","",,
"1","Waterford, Parish","[1305024]","1099","930","",,
"1","Weldford, Parish","[1308014]","1100","930","",,
"1","Wellington, Parish","[1308004]","1101","930","",,
"1","West Isles, Parish","[1302006]","1102","930","",,
"1","Westmorland, Parish","[1307001]","1103","930","",,
"1","Wickham, Parish","[1304008]","1104","930","",,
"1","Wicklow, Parish","[1311031]","1105","930","",,
"1","Wilmot, Parish","[1311018]","1106","930","",,
"1","Woodstock, Parish","[1311004]","1107","930","",,
"1","Woodstock, Town","[1311006]","1108","930","",,
"1","McNab/Braeside, Township","[3547003]","374","1109","",,
"1","Arnprior, Town","[3547002]","195","1109","",,
"1","Elizabethtown-Kitley, Township","[3507014]","272","1110","",,
"1","Augusta, Township","[3507006]","202","1110","",,
"1","Brockville, City","[3507015]","220","1110","",,
"1","Mississippi Mills, Town","[3509030]","381","1111","",,
"1","Beckwith, Township","[3509024]","207","1111","",,
"1","Carleton Place, Town","[3509028]","228","1111","",,
"1","Centre Wellington, Township","[3523025]","237","1112","",,
"1","Chatham-Kent, Municipality","[3536020]","243","1113","",,
"1","Cobourg, Town","[3514021]","248","1114","",,
"1","Collingwood, Town","[3543031]","253","1115","",,
"1","South Stormont, Township","[3501011]","462","1116","",,
"1","Cornwall, City","[3501012]","254","1116","",,
"1","Elliot Lake, City","[3557041]","273","1117","",,
"1","Hawkesbury, Town","[3502008]","307","1118","",,
"1","Ingersoll, Town","[3532018]","323","1119","",,
"1","Kawartha Lakes, City","[3516010]","330","1120","",,
"1","Kenora, City","[3560010]","332","1121","",,
"1","Kingsville, Town","[3537013]","338","1122","",,
"1","Leamington, Municipality","[3537003]","350","1122","",,
"1","Midland, Town","[3543074]","378","1123","",,
"1","Penetanguishene, Town","[3543072]","418","1123","",,
"1","Tay, Township","[3543071]","477","1123","",,
"1","Norfolk County, City","[3528052]","394","1124","",,
"1","Nipissing, Township","[3549071]","392","1125","",,
"1","Nipissing, Unorganized, North Part, Unorganized","[3548094]","393","1125","",,
"1","North Bay, City","[3548044]","396","1125","",,
"1","Powassan, Municipality","[3549060]","430","1125","",,
"1","East Ferris, Municipality","[3548034]","267","1125","",,
"1","Bonfield, Township","[3548027]","213","1125","",,
"1","Callander, Municipality","[3549066]","226","1125","",,
"1","Chisholm, Township","[3548031]","245","1125","",,
"1","Orillia, City","[3543052]","410","1126","",,
"1","Owen Sound, City","[3542059]","412","1127","",,
"1","Georgian Bluffs, Township","[3542053]","290","1127","",,
"1","Pembroke, City","[3547064]","417","1128","",,
"1","Laurentian Valley, Township","[3547075]","349","1128","",,
"1","Petawawa, Town","[3547076]","423","1129","",,
"1","Port Hope, Municipality","[3514020]","429","1130","",,
"1","Plympton-Wyoming, Town","[3538035]","427","1131","",,
"1","Point Edward, Village","[3538031]","428","1131","",,
"1","Sarnia, City","[3538030]","443","1131","",,
"1","St. Clair, Township","[3538003]","467","1131","",,
"1","Macdonald, Meredith and Aberdeen Additional, Township","[3557051]","354","1132","",,
"1","Prince, Township","[3557066]","432","1132","",,
"1","Sault Ste. Marie, City","[3557061]","445","1132","",,
"1","Laird, Township","[3557011]","341","1132","",,
"1","Stratford, City","[3531011]","472","1133","",,
"1","Tillsonburg, Town","[3532004]","490","1134","",,
"1","Timmins, City","[3556027]","492","1135","",,
"1","Wasaga Beach, Town","[3543064]","500","1136","",,
"1","Woodstock, City","[3532042]","514","1137","",,
"1","Campbell River, City","[5924034]","585","1149","",,
"1","Strathcona D (Oyster Bay - Buttle Lake), Regional district electoral area","[5924042]","807","1149","",,
"1","Chilliwack, City","[5909020]","617","1150","",,
"1","Fraser Valley D, Regional district electoral area","[5909034]","661","1150","",,
"1","Fraser Valley E, Regional district electoral area","[5909036]","662","1150","",,
"1","Fraser Valley H, Regional district electoral area","[5909035]","665","1150","",,
"1","Harrison Hot Springs, Village","[5909027]","680","1150","",,
"1","Kent, District municipality","[5909032]","689","1150","",,
"1","Comox, Town","[5926005]","627","1151","",,
"1","Comox Valley A, Regional district electoral area","[5926021]","628","1151","",,
"1","Comox Valley B (Lazo North), Regional district electoral area","[5926022]","629","1151","",,
"1","Courtenay, City","[5926010]","631","1151","",,
"1","Cranbrook, City","[5901022]","641","1152","",,
"1","East Kootenay C, Regional district electoral area","[5901035]","648","1152","",,
"1","Dawson Creek, City","[5955014]","644","1153","",,
"1","Cowichan Valley D, Regional district electoral area","[5919013]","635","1154","",,
"1","Cowichan Valley E, Regional district electoral area","[5919051]","636","1154","",,
"1","Duncan, City","[5919012]","645","1154","",,
"1","North Cowichan, District municipality","[5919008]","738","1154","",,
"1","Fort St. John, City","[5955034]","656","1155","",,
"1","Peace River C, Regional district electoral area","[5955042]","758","1155","",,
"1","Taylor, District municipality","[5955030]","816","1155","",,
"1","Chase, Village","[5933054]","615","1156","",,
"1","Kamloops, City","[5933042]","687","1156","",,
"1","Logan Lake, District municipality","[5933035]","709","1156","",,
"1","Sun Peaks Mountain, Village","[5933045]","809","1156","",,
"1","Thompson-Nicola J (Copper Desert Country), Regional district electoral area","[5933039]","823","1156","",,
"1","Thompson-Nicola P (Rivers and the Peaks), Regional district electoral area","[5933044]","828","1156","",,
"1","Lantzville, District municipality","[5921008]","707","1157","",,
"1","Nanaimo, City","[5921007]","723","1157","",,
"1","Nanaimo A, Regional district electoral area","[5921010]","724","1157","",,
"1","Nanaimo C, Regional district electoral area","[5921016]","726","1157","",,
"1","Central Kootenay E, Regional district electoral area","[5903041]","608","1158","",,
"1","Central Kootenay F, Regional district electoral area","[5903043]","609","1158","",,
"1","Nelson, City","[5903015]","731","1158","",,
"1","Nanaimo G, Regional district electoral area","[5921034]","729","1159","",,
"1","Parksville, City","[5921018]","756","1159","",,
"1","Qualicum Beach, Town","[5921023]","779","1159","",,
"1","Okanagan-Similkameen D, Regional district electoral area","[5907047]","748","1160","",,
"1","Okanagan-Similkameen F, Regional district electoral area","[5907051]","750","1160","",,
"1","Penticton, City","[5907041]","762","1160","",,
"1","Alberni-Clayoquot B, Regional district electoral area","[5923033]","567","1161","",,
"1","Alberni-Clayoquot D, Regional district electoral area","[5923035]","569","1161","",,
"1","Alberni-Clayoquot E, Regional district electoral area","[5923037]","570","1161","",,
"1","Alberni-Clayoquot F, Regional district electoral area","[5923039]","571","1161","",,
"1","Port Alberni, City","[5923008]","763","1161","",,
"1","Sechelt (Part), Indian government district","[5927806]","1163","1162","",,
"1","Powell River, City","[5927008]","770","1162","",,
"1","Powell River B, Regional district electoral area","[5927012]","772","1162","",,
"1","Powell River C, Regional district electoral area","[5927016]","773","1162","",,
"1","Fraser-Fort George A, Regional district electoral area","[5953038]","666","1164","",,
"1","Fraser-Fort George C, Regional district electoral area","[5953042]","667","1164","",,
"1","Fraser-Fort George D, Regional district electoral area","[5953044]","668","1164","",,
"1","Fraser-Fort George F, Regional district electoral area","[5953048]","670","1164","",,
"1","Prince George, City","[5953023]","776","1164","",,
"1","Port Edward, District municipality","[5947007]","766","1165","",,
"1","Prince Rupert, City","[5947012]","777","1165","",,
"1","Cariboo A, Regional district electoral area","[5941019]","587","1166","",,
"1","Cariboo B, Regional district electoral area","[5941021]","588","1166","",,
"1","Cariboo C, Regional district electoral area","[5941026]","589","1166","",,
"1","Cariboo I, Regional district electoral area","[5941027]","595","1166","",,
"1","Quesnel, City","[5941013]","781","1166","",,
"1","Wells, District municipality","[5941025]","837","1166","",,
"1","Salmon Arm, City","[5939032]","786","1167","",,
"1","Squamish, District municipality","[5931006]","797","1168","",,
"1","Kitimat-Stikine E, Regional district electoral area","[5949018]","698","1169","",,
"1","Terrace, City","[5949011]","818","1169","",,
"1","Coldstream, District municipality","[5937010]","620","1170","",,
"1","North Okanagan B, Regional district electoral area","[5937017]","739","1170","",,
"1","North Okanagan C, Regional district electoral area","[5937021]","740","1170","",,
"1","Vernon, City","[5937014]","835","1170","",,
"1","Cariboo D, Regional district electoral area","[5941010]","590","1171","",,
"1","Cariboo E, Regional district electoral area","[5941012]","591","1171","",,
"1","Williams Lake, City","[5941009]","839","1171","",,
"1","Bay Roberts, Census agglomeration (CA)","[005]","1178","1177","",,
"1","Corner Brook, Census agglomeration (CA)","[015]","1184","1177","",,
"1","Gander, Census agglomeration (CA)","[011]","1197","1177","",,
"1","Grand Falls-Windsor, Census agglomeration (CA)","[010]","1202","1177","",,
"1","St. John's, Census metropolitan area (CMA)","[001]","1204","1177","",13;14;25,
"1","Outside of census metropolitan areas (CMAs) and census agglomerations (CAs), Newfoundland and Labrador","","1218","1177","",13,
"1","Bay Roberts, Town","[1001409]","1179","1178","",,
"1","Bishop's Cove, Town","[1001394]","1180","1178","",,
"1","North River, Town","[1001426]","1181","1178","",,
"1","Spaniard's Bay, Town","[1001396]","1182","1178","",,
"1","Upper Island Cove, Town","[1001385]","1183","1178","",,
"1","Corner Brook, City","[1005018]","1185","1184","",,
"1","Division No.  5, Subd. F, Subdivision of unorganized","[1005010]","1186","1184","",,
"1","Gillams, Town","[1005015]","1187","1184","",,
"1","Hughes Brook, Town","[1005028]","1188","1184","",,
"1","Humber Arm South, Town","[1005020]","1189","1184","",,
"1","Irishtown-Summerside, Town","[1005030]","1190","1184","",,
"1","Massey Drive, Town","[1005017]","1191","1184","",,
"1","McIvers, Town","[1005022]","1192","1184","",,
"1","Meadows, Town","[1005025]","1193","1184","",,
"1","Mount Moriah, Town","[1005033]","1194","1184","",,
"1","Pasadena, Town","[1005012]","1195","1184","",,
"1","Steady Brook, Town","[1005011]","1196","1184","",,
"1","Appleton, Town","[1006011]","1198","1197","",,
"1","Division No.  6, Subd. E, Subdivision of unorganized","[1006008]","1199","1197","",,
"1","Gander, Town","[1006009]","1200","1197","",,
"1","Glenwood, Town","[1006012]","1201","1197","",,
"1","Grand Falls-Windsor, Town","[1006017]","1203","1202","",,
"1","Bauline, Town","[1001512]","1205","1204","",,
"1","Bay Bulls, Town","[1001557]","1206","1204","",,
"1","Conception Bay South, Town","[1001485]","1207","1204","",,
"1","Flatrock, Town","[1001507]","1208","1204","",,
"1","Logy Bay-Middle Cove-Outer Cove, Town","[1001511]","1209","1204","",,
"1","Mount Pearl, City","[1001542]","1210","1204","",,
"1","Paradise, Town","[1001517]","1211","1204","",,
"1","Petty Harbour-Maddox Cove, Town","[1001551]","1212","1204","",,
"1","Portugal Cove-St. Philip's, Town","[1001504]","1213","1204","",,
"1","Pouch Cove, Town","[1001505]","1214","1204","",,
"1","St. John's, City","[1001519]","1215","1204","",14;25,
"1","Torbay, Town","[1001509]","1216","1204","",,
"1","Witless Bay, Town","[1001559]","1217","1204","",,
"1","Admirals Beach, Town","[1001186]","1219","1218","",,
"1","Anchor Point, Town","[1009023]","1220","1218","",,
"1","Aquaforte, Town","[1001144]","1221","1218","",,
"1","Arnold's Cove, Town","[1001270]","1222","1218","",,
"1","Avondale, Town","[1001464]","1223","1218","",,
"1","Badger, Town","[1006026]","1224","1218","",,
"1","Baie Verte, Town","[1008079]","1225","1218","",,
"1","Baine Harbour, Town","[1002040]","1226","1218","",,
"1","Bay L'Argent, Town","[1002027]","1227","1218","",,
"1","Bay de Verde, Town","[1001347]","1228","1218","",,
"1","Baytona, Town","[1008040]","1229","1218","",,
"1","Beachside, Town","[1008066]","1230","1218","",,
"1","Bellburns, Town","[1009042]","1231","1218","",,
"1","Belleoram, Town","[1003004]","1232","1218","",,
"1","Birchy Bay, Town","[1008038]","1233","1218","",,
"1","Bird Cove, Town","[1009026]","1234","1218","",,
"1","Bishop's Falls, Town","[1006019]","1235","1218","",,
"1","Bonavista, Town","[1007023]","1236","1218","",,
"1","Botwood, Town","[1006022]","1237","1218","",,
"1","Branch, Town","[1001219]","1238","1218","",,
"1","Brent's Cove, Town","[1008077]","1239","1218","",,
"1","Brighton, Town","[1008055]","1240","1218","",,
"1","Brigus, Town","[1001446]","1241","1218","",,
"1","Bryant's Cove, Town","[1001375]","1242","1218","",,
"1","Buchans, Town","[1006031]","1243","1218","",,
"1","Burgeo, Town","[1003028]","1244","1218","",,
"1","Burin, Town","[1002005]","1245","1218","",,
"1","Burlington, Town","[1008071]","1246","1218","",,
"1","Burnt Islands, Town","[1003033]","1247","1218","",,
"1","Campbellton, Town","[1008037]","1248","1218","",,
"1","Cape Broyle, Town","[1001126]","1249","1218","",,
"1","Cape St. George, Town","[1004033]","1250","1218","",,
"1","Carbonear, Town","[1001370]","1251","1218","",,
"1","Carmanville, Town","[1008011]","1252","1218","",,
"1","Cartwright, Labrador, Town","[1010012]","1253","1218","",,
"1","Centreville-Wareham-Trinity, Town","[1007050]","1254","1218","",,
"1","Chance Cove, Town","[1001281]","1255","1218","",,
"1","Change Islands, Town","[1008024]","1256","1218","",,
"1","Channel-Port aux Basques, Town","[1003034]","1257","1218","",,
"1","Chapel Arm, Town","[1001289]","1258","1218","",,
"1","Charlottetown (Labrador), Town","[1010013]","1259","1218","",,
"1","Clarenville, Town","[1007013]","1260","1218","",,
"1","Clarke's Beach, Town","[1001429]","1261","1218","",,
"1","Coachman's Cove, Town","[1008092]","1262","1218","",,
"1","Colinet, Town","[1001207]","1263","1218","",,
"1","Colliers, Town","[1001456]","1264","1218","",,
"1","Come By Chance, Town","[1001274]","1265","1218","",,
"1","Comfort Cove-Newstead, Town","[1008039]","1266","1218","",,
"1","Conception Harbour, Town","[1001461]","1267","1218","",,
"1","Conche, Town","[1009008]","1268","1218","",,
"1","Cook's Harbour, Town","[1009034]","1269","1218","",,
"1","Cormack, Town","[1005014]","1270","1218","",,
"1","Cottlesville, Town","[1008032]","1271","1218","",,
"1","Cow Head, Town","[1009016]","1272","1218","",,
"1","Cox's Cove, Town","[1005023]","1273","1218","",,
"1","Crow Head, Town","[1008029]","1274","1218","",,
"1","Cupids, Town","[1001437]","1275","1218","",,
"1","Daniel's Harbour, Town","[1009015]","1276","1218","",,
"1","Deer Lake, Town","[1005004]","1277","1218","",,
"1","Division No.  1, Subd. A, Subdivision of unorganized","[1001259]","1278","1218","",,
"1","Division No.  1, Subd. B, Subdivision of unorganized","[1001234]","1279","1218","",,
"1","Division No.  1, Subd. C, Subdivision of unorganized","[1001214]","1280","1218","",,
"1","Division No.  1, Subd. D, Subdivision of unorganized","[1001565]","1281","1218","",,
"1","Division No.  1, Subd. E, Subdivision of unorganized","[1001304]","1282","1218","",,
"1","Division No.  1, Subd. F, Subdivision of unorganized","[1001321]","1283","1218","",,
"1","Division No.  1, Subd. G, Subdivision of unorganized","[1001339]","1284","1218","",,
"1","Division No.  1, Subd. H, Subdivision of unorganized","[1001357]","1285","1218","",,
"1","Division No.  1, Subd. I, Subdivision of unorganized","[1001374]","1286","1218","",,
"1","Division No.  1, Subd. J, Subdivision of unorganized","[1001391]","1287","1218","",,
"1","Division No.  1, Subd. K, Subdivision of unorganized","[1001405]","1288","1218","",,
"1","Division No.  1, Subd. L, Subdivision of unorganized","[1001415]","1289","1218","",,
"1","Division No.  1, Subd. M, Subdivision of unorganized","[1001421]","1290","1218","",,
"1","Division No.  1, Subd. N, Subdivision of unorganized","[1001441]","1291","1218","",,
"1","Division No.  1, Subd. O, Subdivision of unorganized","[1001452]","1292","1218","",,
"1","Division No.  1, Subd. R, Subdivision of unorganized","[1001490]","1293","1218","",,
"1","Division No.  1, Subd. U, Subdivision of unorganized","[1001124]","1294","1218","",,
"1","Division No.  1, Subd. V, Subdivision of unorganized","[1001101]","1295","1218","",,
"1","Division No.  1, Subd. W, Subdivision of unorganized","[1001155]","1296","1218","",,
"1","Division No.  1, Subd. X, Subdivision of unorganized","[1001203]","1297","1218","",,
"1","Division No.  1, Subd. Y, Subdivision of unorganized","[1001293]","1298","1218","",,
"1","Division No.  2, Subd. C, Subdivision of unorganized","[1002031]","1299","1218","",,
"1","Division No.  2, Subd. D, Subdivision of unorganized","[1002022]","1300","1218","",,
"1","Division No.  2, Subd. E, Subdivision of unorganized","[1002001]","1301","1218","",,
"1","Division No.  2, Subd. F, Subdivision of unorganized","[1002006]","1302","1218","",,
"1","Division No.  2, Subd. G, Subdivision of unorganized","[1002009]","1303","1218","",,
"1","Division No.  2, Subd. H, Subdivision of unorganized","[1002016]","1304","1218","",,
"1","Division No.  2, Subd. I, Subdivision of unorganized","[1002026]","1305","1218","",,
"1","Division No.  2, Subd. J, Subdivision of unorganized","[1002029]","1306","1218","",,
"1","Division No.  2, Subd. K, Subdivision of unorganized","[1002048]","1307","1218","",,
"1","Division No.  2, Subd. L, Subdivision of unorganized","[1002044]","1308","1218","",,
"1","Division No.  3, Subd. A, Subdivision of unorganized","[1003001]","1309","1218","",,
"1","Division No.  3, Subd. B, Subdivision of unorganized","[1003006]","1310","1218","",,
"1","Division No.  3, Subd. C, Subdivision of unorganized","[1003009]","1311","1218","",,
"1","Division No.  3, Subd. D, Subdivision of unorganized","[1003014]","1312","1218","",,
"1","Division No.  3, Subd. E, Subdivision of unorganized","[1003021]","1313","1218","",,
"1","Division No.  3, Subd. F, Subdivision of unorganized","[1003024]","1314","1218","",,
"1","Division No.  3, Subd. H, Subdivision of unorganized","[1003031]","1315","1218","",,
"1","Division No.  3, Subd. I, Subdivision of unorganized","[1003038]","1316","1218","",,
"1","Division No.  3, Subd. J, Subdivision of unorganized","[1003042]","1317","1218","",,
"1","Division No.  4, Subd. A, Subdivision of unorganized","[1004001]","1318","1218","",,
"1","Division No.  4, Subd. B, Subdivision of unorganized","[1004006]","1319","1218","",,
"1","Division No.  4, Subd. C, Subdivision of unorganized","[1004011]","1320","1218","",,
"1","Division No.  4, Subd. D, Subdivision of unorganized","[1004016]","1321","1218","",,
"1","Division No.  4, Subd. E, Subdivision of unorganized","[1004022]","1322","1218","",,
"1","Division No.  5, Subd. A, Subdivision of unorganized","[1005001]","1323","1218","",,
"1","Division No.  5, Subd. C, Subdivision of unorganized","[1005016]","1324","1218","",,
"1","Division No.  5, Subd. D, Subdivision of unorganized","[1005019]","1325","1218","",,
"1","Division No.  5, Subd. E, Subdivision of unorganized","[1005007]","1326","1218","",,
"1","Division No.  5, Subd. G, Subdivision of unorganized","[1005003]","1327","1218","",,
"1","Division No.  6, Subd. A, Subdivision of unorganized","[1006029]","1328","1218","",,
"1","Division No.  6, Subd. C, Subdivision of unorganized","[1006014]","1329","1218","",,
"1","Division No.  6, Subd. D, Subdivision of unorganized","[1006001]","1330","1218","",,
"1","Division No.  7, Subd. A, Subdivision of unorganized","[1007056]","1331","1218","",,
"1","Division No.  7, Subd. B, Subdivision of unorganized","[1007051]","1332","1218","",,
"1","Division No.  7, Subd. D, Subdivision of unorganized","[1007038]","1333","1218","",,
"1","Division No.  7, Subd. E, Subdivision of unorganized","[1007031]","1334","1218","",,
"1","Division No.  7, Subd. F, Subdivision of unorganized","[1007028]","1335","1218","",,
"1","Division No.  7, Subd. G, Subdivision of unorganized","[1007024]","1336","1218","",,
"1","Division No.  7, Subd. I, Subdivision of unorganized","[1007018]","1337","1218","",,
"1","Division No.  7, Subd. J, Subdivision of unorganized","[1007014]","1338","1218","",,
"1","Division No.  7, Subd. K, Subdivision of unorganized","[1007009]","1339","1218","",,
"1","Division No.  7, Subd. L, Subdivision of unorganized","[1007006]","1340","1218","",,
"1","Division No.  7, Subd. M, Subdivision of unorganized","[1007001]","1341","1218","",,
"1","Division No.  7, Subd. N, Subdivision of unorganized","[1007045]","1342","1218","",,
"1","Division No.  8, Subd. A, Subdivision of unorganized","[1008074]","1343","1218","",,
"1","Division No.  8, Subd. C, Subdivision of unorganized","[1008058]","1344","1218","",,
"1","Division No.  8, Subd. D, Subdivision of unorganized","[1008052]","1345","1218","",,
"1","Division No.  8, Subd. E, Subdivision of unorganized","[1008046]","1346","1218","",,
"1","Division No.  8, Subd. F, Subdivision of unorganized","[1008042]","1347","1218","",,
"1","Division No.  8, Subd. G, Subdivision of unorganized","[1008036]","1348","1218","",,
"1","Division No.  8, Subd. H, Subdivision of unorganized","[1008031]","1349","1218","",,
"1","Division No.  8, Subd. I, Subdivision of unorganized","[1008026]","1350","1218","",,
"1","Division No.  8, Subd. L, Subdivision of unorganized","[1008008]","1351","1218","",,
"1","Division No.  8, Subd. M, Subdivision of unorganized","[1008001]","1352","1218","",,
"1","Division No.  8, Subd. O, Subdivision of unorganized","[1008067]","1353","1218","",,
"1","Division No.  8, Subd. P, Subdivision of unorganized","[1008065]","1354","1218","",,
"1","Division No.  9, Subd. A, Subdivision of unorganized","[1009009]","1355","1218","",,
"1","Division No.  9, Subd. C, Subdivision of unorganized","[1009021]","1356","1218","",,
"1","Division No.  9, Subd. D, Subdivision of unorganized","[1009031]","1357","1218","",,
"1","Division No.  9, Subd. F, Subdivision of unorganized","[1009001]","1358","1218","",,
"1","Division No.  9, Subd. G, Subdivision of unorganized","[1009047]","1359","1218","",,
"1","Division No.  9, Subd. H, Subdivision of unorganized","[1009041]","1360","1218","",,
"1","Division No. 10, Subd. A, Subdivision of unorganized","[1010001]","1361","1218","",,
"1","Division No. 10, Subd. B, Subdivision of unorganized","[1010008]","1362","1218","",,
"1","Division No. 10, Subd. C, Subdivision of unorganized","[1010020]","1363","1218","",,
"1","Division No. 10, Subd. D, Subdivision of unorganized","[1010029]","1364","1218","",,
"1","Division No. 10, Subd. E, Subdivision of unorganized","[1010042]","1365","1218","",,
"1","Division No. 11, Subd. C, Subdivision of unorganized","[1011005]","1366","1218","",,
"1","Division No. 11, Subd. E, Subdivision of unorganized","[1011040]","1367","1218","",,
"1","Dover, Town","[1007057]","1368","1218","",,
"1","Duntara, Town","[1007026]","1369","1218","",,
"1","Eastport, Town","[1007042]","1370","1218","",,
"1","Elliston, Town","[1007020]","1371","1218","",,
"1","Embree, Town","[1008043]","1372","1218","",,
"1","Englee, Town","[1009004]","1373","1218","",,
"1","English Harbour East, Town","[1002039]","1374","1218","",,
